,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,SXF―,秋怡冲鸭！！！,4,79,1,6737396126451251931
0,谜。,丁辉！！！！,0,79,0,6737395993106915002
0,小朱朱,希望看到丁辉翻盘,0,75,0,6737678922529840485
0,,深深,0,78,1,6737697819358375689
0,,弹幕呢,0,76,2,6737700679872691527
0,轶, 丁辉秋怡加油,0,78,0,6738416238953212565
0,A.pan小盘友,丁辉给我冲啊！！！！,0,75,1,6738420444804140185
0,, 詹秋怡,0,77,0,6738693369977359082
0,,丁辉给爷冲！！！,0,78,0,6739178931132839073
0,,丁辉比较目的明确，慢热女生秋怡一旦放开就会很漂亮啦,0,76,3,6739518046730729495
0,,丁辉我来了,0,76,0,6743775597349584070
0,,哇哦！第一！,6,80,1,6737332033531914158
0,,我爱凡尔撒,0,80,1,6737332394324586806
0,萤火,来啦,1,82,0,6737333024121669054
0,,来了,1,81,2,6737332545529591707
0,蓝雪,时长感人,2,83,11,6737347400747727903
0,,加油丁辉,0,83,5,6737355562816829979
0,,看好丁辉,0,83,1,6737360053646894684
0,,丁辉丁辉丁辉！,0,80,1,6737360119903321539
0,留心弦,丁輝加油💪🏻,3,84,7,6737361759847828130
0,,wonkubi 我牛逼不,0,80,2,6737370442345495580
0,,丁辉,0,81,1,6737379710315514544
0,不懂,力挺丁辉,0,83,1,6737557347432072179
0,kiwi,丁辉我来啦！！！！！！,0,82,4,6737575535980344662
0,,丁辉加油啊,0,82,8,6737576988811738668
0,,何老师,0,82,1,6737600419397301580
0,我想任性一次,深深我超喜欢你,0,81,1,6737607449135054798
0,,丁辉看好你,0,82,1,6737609099699528011
0,,为了丁辉，才才追的,0,84,17,6737394820710902340
0,NANANANA,丁辉加油(ง •̀_•́)ง,0,84,9,6737706111233105338
0,,加油   丁辉,0,82,2,6737754089883629036
0,,全是丁辉粉丝，很好,0,82,2,6737890552084722089
0,,丁辉加油,0,81,2,6737923668509392184
0,💯,除了丁辉谁都不看好,0,80,2,6738005780667578096
0,嗯哼 ,来看丁辉,0,82,0,6738088186880662953
0,H。,我去了,0,84,0,6738767952168339171
0,yoyo今天好好吃饭了吗, 丁辉加油,0,84,2,6739142037133079069
0,,喜欢腾讯的不准时,0,84,1,6737332022831247473
0,,第一季基本是本科毕业生，这一季基本是硕士研究生毕业,0,80,0,6740842007444826976
0,🌴🍍,又是为丁辉加油的一天呀,6,80,1,6742301343638288934
0,,范丞丞范丞丞范丞丞范丞丞范丞丞范丞丞,0,80,0,6742788732573165155
0,,我爱丁辉，帅酷炸,4,88,25,6737333669482440239
0,,xmxmxmxmxm,0,88,4,6737334651838466560
0,B ty,我也喜欢上一季的老师们,1,86,25,6737335333311492373
0,佳人玲子,秋怡,1,85,0,6737335515173342266
0,,我来了 ,5,89,2,6737347816655931851
0,小辉,加油，辉哥,3,87,11,6737347951100105457
0,女同学,本科四年在校学习律师知识，和一年校外学习律师知识,0,86,9,6737414809525089708
0,,丁辉马上30了，其他人都是2425甚至更小,0,87,8,6737542247979918159
0,,丞丞我来啦,0,85,3,6737651989413904158
0,,！,0,86,0,6737653988453753260
0,三时眼镜,哦哦我IEiweiiwoi,0,86,2,6737668513936680337
0,,欢迎收看令人心动的阶层,0,87,2,6737689981496006750
0,蜜桃味的夏天,00我来了！,0,89,1,6737703491993795183
0,, 深深,0,85,0,6737704867348362923
0,,丁辉丁辉丁辉！！！！！！！,0,86,4,6737711128627358070
0,🌕,喜欢泽林,0,85,1,6737753445249518629
0,格格牛,秋怡要加油哦,0,87,1,6737914954697082863
0,,丁辉冲啊,0,86,0,6738039047860711999
0,, 神他妈，不卑不亢、,0,89,0,6738365849188899887
0,,秋怡冲鸭！！！,0,86,0,6739117652981565177
0,星 海 之 心,万国,0,87,0,6739075626227452402
0,阿竹同学💓,丁辉不管有多好得发挥 都是得不到认可的  就是因为他的学历,0,86,0,6743163855947942707
0,,深深我来了,0,87,0,6746387921261499025
0,,时间,3,65,0,6737331023652260223
0,●﹏●,有人,4,66,3,6737333488305246783
0,咚咚♐,来啦,0,65,0,6737333154518386397
0,⁣sayonara,丁辉丁辉丁辉！,3,69,20,6737335038565170804
0,谷里奈.,啊,0,65,1,6737345888492395716
0,AO2LB,肉肉肉肉肉肉肉肉肉肉肉,3,67,8,6737348177574769758
0,金重,时长很满意,0,69,2,6737352513072336832
0,留心弦,丁辉,0,67,0,6737361692977036891
0,,逆风翻盘,0,65,5,6737366686531824525
0,,丁辉加油,0,67,0,6737387278014291947
0,,丁辉看好你,1,68,13,6737436859209067961
0,,深，姐姐看崽崽你来了,0,66,1,6737414491770176039
0,Beauty.,范丞丞我来了,0,66,11,6737558343520818159
0,,小撒，我来啦,0,66,1,6737600348920772317
0,我想任性一次,深深好好看,0,65,1,6737607332337264529
0,,希望看到丁辉翻盘,0,69,6,6737677751513762040
0,,l'ila 来啦,0,67,1,6737687204900357922
0,, 丁辉秋怡加油,0,65,4,6737692355957289849
0,向日葵,深深深深深深深深深深深深深深深深深深,0,69,4,6737889187518232623
0,,丁辉我来了,0,69,0,6738092013658811815
0,,深深,0,67,0,6738046561361792573
0,,来看丁辉了,0,65,0,6738391270043406072
0,,不是因为深深根本不会看，深深我爱你❤,0,68,2,6739193743335168394
0,王九九。,19.46,4,74,3,6737331496707147806
0,,蹲个前排！！！,2,70,5,6737331539627150924
0,Mr.李,来得早呀,0,74,5,6737331660116213742
0,,前排前排,5,71,7,6737332014565280922
0,阿丙,有有有,0,71,2,6737333923891147032
0,Andie,开始啦,0,70,1,6737335703145261108
0,李传托,111,0,70,0,6737337944002468653
0,_,重鸭！是前排,0,70,0,6737338195199068997
0,,丁辉,1,72,4,6737340259254079934
0,永远有多远,范丞丞老婆来了,0,71,0,6737361314709173880
0,,区海精你在嘛！！！,0,74,0,6737367647546523046
