,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,,教资查成绩啦,0,44,3,6742411098869712634
0,,第一第一,0,40,1,6742412872817034089
0,蓝雪, 深深来看你了,0,40,1,6742413415782227116
0,111,丁辉好像现实生活中被录取了，但是节目效果,0,40,1,6742418707856244456
0,,来了来了,0,44,0,6742425604478662015
0,幽,这集证明啥是强者,0,43,2,6742428902356395923
0,,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,0,42,4,6742429369105923113
0,,丁辉聪啊,3,41,1,6742435492014827948
0,Z,丁辉太难了,0,41,1,6742437004815039465
0,,周星星我来啦啦啦啦啦啦啦啦  周星星我来啦我来啦啦啦,0,43,3,6742442269291508895
0,,加油！打工人！,4,41,0,6742611403828899991
0,,！！！,0,40,0,6742611800483886111
0,,王俊凯好帅啊 天,0,41,1,6742629970339198002
0,,号,0,41,2,6742680789693473524
0,心雨,来了 来了 ,0,41,0,6742692284699485132
0,。。。。。。,丁辉，给我冲冲冲,0,40,0,6742721244392077542
0,丁巳尺尺丫,谁被淘汰了？,0,44,0,6742990698271243840
0,,辉辉，我来啦,0,44,0,6743525828182163402
0,小叶子🍃, 加油！辉哥,0,43,0,6743576230941098005
0,,意难平,0,43,0,6743799679857183562
0,,呜呜呜,0,40,0,6743799667697850729
0,,丞丞！,0,42,0,6744955000016007731
0,,李晋晔我来了,0,43,0,6744996144288562670
0,,王晓加油,6,53,7,6742413685047196116
0,,卑微的三分钟,0,54,0,6742456939114070078
0,,真的要哭死,5,52,0,6742593646052755984
0,,李晋晔我来了,0,53,0,6742597981657641882
0,我想任性一次,为了深深来的,2,51,3,6742482237082762972
0,,为了丁辉充的VIP！！！！！快给我回来！！~,0,52,5,6742629975137481782
0,想养马的我,。,0,51,1,6742641504331266776
0,粉墨,丁辉冲冲冲,0,53,0,6742657289531438135
0,,唉,2,50,1,6742662299011003124
0,,丁辉冲啊,5,54,0,6742663281661945013
0,Zfare,为周深开了vip！,0,54,1,6742431094027036645
0,,丁辉要完了,0,53,1,6742728178672312522
0,, 深深来看你了,0,50,2,6742773777379600985
0,,来了,0,50,0,6742815131299941763
0,,舍不得丁辉,0,50,0,6743537268930310734
0,小叶子🍃, 丞丞妈妈来看你啦[划重点了],0,51,0,6743576260761908634
0,小叶子🍃,丞丞！,0,52,0,6743576266920104811
0,,周星星我来啦啦啦啦啦啦啦啦  周星星我来啦我来啦啦啦,0,53,1,6743799709232724261
0,,好紧张呀呜呜呜呜呜,5,45,4,6742404526365976658
0,,林浩然  能看见我吗,1,47,1,6742405831347172008
0,,来了来,1,46,1,6742406654097292270
0,,我第一吗,0,47,0,6742407063718267481
0,zeanl.h,是什么让我们相遇,1,48,4,6742408643004057032
0,,一叶知秋来啦来啦,0,47,1,6742411548661659981
0,,耶斯莫拉,4,49,2,6742413209291127243
0,, 深深来看你了,0,49,2,6742415622938282048
0,L, 丞丞妈妈来看你啦[划重点了],0,45,6,6742427103217089736
0,种豆南山下,这时长,0,45,2,6742438588936550447
0,,范丞丞我来了,0,46,1,6742705777242476196
0,,前面的，你说“冰清玉洁”？,0,45,0,6743022631869989219
0,,辉哥冲冲冲,0,48,0,6743011665182660751
0,,，,0,47,0,6743135949250824024
0,,紫色紫色紫色,0,48,1,6743481117875309445
0,笙弦,好舍不得看这综艺,0,48,0,6743495476890805501
0,,辉哥我来了,0,47,0,6743525866253856795
0,,辉辉我来看你了,0,49,0,6743525915567266801
0,雅兰YALAN💠,丁辉加油,0,46,0,6743594770801040803
0,,王颖飞！！！王颖飞！！！,0,47,0,6743931668681703900
0,,[顺利][顺利][顺利][顺利][顺利]啦啦啦,3,55,3,6742407917531054019
0,,丁辉丁辉,4,58,7,6742408220938270410
0,Rrrrr,来了来了,2,59,5,6742409523849530298
0,,李，詹，丁给爷冲冲,0,59,6,6742411706838263966
0,心.静,时长可,0,59,1,6742415754186399523
0,潜心,丁辉加油,0,59,5,6742415856154167805
0,想做缸里的猪猪米,深深我来啦,2,57,7,6742421848992490424
0,,教资69的来看综艺放松一下😭,0,55,6,6742423917182829894
0,,教资查成绩啦,0,55,2,6742431373110819756
0,Eʟɪᴀᴜᴋ,耶斯莫拉,0,59,0,6742461385419190399
0,,丁辉可惜啊,3,57,6,6742606781866295989
0,lisooyaaa,来了来了，支持李晋晔,0,58,1,6742404469851933230
0,Kam,来看深深,0,59,1,6742793180842273360
0,,为了辉辉而来,0,59,1,6743526040209399053
0,,意难平,0,55,0,6743537288371964871
0,,第一第一第一,1,30,4,6742407202487126921
0,,丁辉，给我冲冲冲,0,30,2,6742408574829830852
0,,一不小心就来了哈哈,0,30,5,6742416775703623018
0,MJ～,背水辉冲啊,5,33,1,6742418592194825834
0,麻瓜,董楠，丁辉被淘汰了,0,30,1,6742429054135636347
0,,安静做个美男子,7,32,0,6742432245056303937
0,,我来晚了,0,30,0,6742441075568780663
0,,加油！打工人！,0,32,1,6742441158866663862
0,,不好意思迟到了,1,34,4,6742462165548511054
0,酒窝,就喜欢腾讯的不准时,0,33,1,6742598710975461328
0,,都是VIP 嚣张点,0,32,0,6742649526390635371
0,,深深,0,33,1,6742653968222191705
0,发型师 天舒,我不想走,0,32,1,6742656923594846986
0,,我是不是第一,0,32,1,6742405091882627644
0,,来了 来了 ,5,31,0,6742684842811995733
0,田小姐的一碗青椒,1,0,32,0,6742776916584461710
0,H-ai-N1228,深深，我来了,0,32,0,6742784251768805423
0,,一晔知秋来磕了,0,30,0,6744996088321133908
0,,来了,1,64,0,6742405872061281013
0,,来啦,1,60,0,6742410953821980051
0,,丁辉丁辉,0,64,0,6742412034483715605
0,,啊啊啊啊啊,4,62,4,6742413267470318139
0,,丁辉李晋晔你们要加油,4,64,4,6742417166169211749
0,,哈哈我上开麦时刻啦,1,61,7,6742424655975917525
0,,支持丁辉,0,64,3,6742434129640617423
