,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,,撒撒撒撒撒撒撒撒撒撒撒撒撒撒撒撒撒撒撒撒撒撒撒撒撒,0,30,13,6739869774701064696
0,小太阳,嘿嘿，早了几分钟,1,32,2,6739869931472618064
0,,来了来了，厉害了我,0,30,4,6739870965166537002
0,,第一,5,33,1,6739871042292091470
0,F-hawk,冲冲冲！！！！！！！！！,4,34,2,6739871180187171842
0,123, 小辉，哥来了[超越],0,34,1,6739871373649444213
0,,激动激动前排好厉害！,0,32,4,6739871368767617840
0,, 来了VIP们,0,30,2,6739871431884213549
0,, 这么多朋友,0,30,1,6739871511228165387
0,, 第一,0,30,0,6739873088289307380
0,MiN,来看看新鲜的深深,0,33,0,6739875100541257983
0,, 没有people吗,0,30,0,6739877361287891294
0,,干饭鹅 : 看完上一集，这集就更新了哈哈哈爽,2,31,2,6739878411822895873
0,,周深，我来了,0,33,0,6739907857674118198
0,晴天兔子萌萌哒,深深我准时来看,0,34,0,6739920059072226265
0,千秋入画゛, 来看凡尔赛落泪  哈哈,0,32,1,6740091310141797060
0,, 丁辉没了,0,32,0,6740207676846185940
0,,时长爱了~,0,33,1,6740246715703992741
0,,为了深深来的,0,32,0,6740575362109347632
0,向日葵,为了周深而来,0,31,1,6740587746940188750
0,,打卡,0,31,0,6740628393916081025
0,,深深，来了,0,31,1,6740651217962336002
0,小讯,撒撒我又来了,0,33,0,6741012193930096501
0,emma,深深我来啦,0,32,0,6741001875736428597
0,,厉害啊,0,34,0,6741570398548633915
0,,姗姗来迟的我,0,31,0,6741356899746686779
0,。。,深深我来了,0,33,0,6741232288336639710
0,, 丁辉！！！！冲啊！！！！,0,33,0,6740966465156447279
0,,厉害啦,0,33,0,6740432394894471336
0,月月,来看丞丞啦！,0,32,0,6742334202932563177
0,小朱朱, 深深，来看你啦，开心,0,34,0,6742652089954141790
0,小朱朱,背水辉给爷冲,0,31,0,6742652076478145584
0,大廿,秋怡秋怡,1,77,16,6739871976006381745
0,,加油丁辉,1,75,5,6739873857765093014
0,Mting, 深深，妈妈来了,0,77,4,6739874247221997981
0,,王姐，我来看你了,0,75,4,6739875555875167573
0,,干饭鹅 : 啊啊啊秋怡,4,79,7,6739870448366327660
0,,厉害,0,79,0,6739884132899729146
0,👑,陆律师！！！下一季你要来啊,0,77,6,6739898581051967755
0,CH-,我来了秋怡,0,79,9,6739899962421089918
0,,丞丞丞丞来啦~,4,76,3,6739905257909981168
0,,再看一遍还是好笑,4,79,3,6739915267197309765
0,,一起来看咯,0,79,1,6739926602371014938
0,燚, 为周深每期追这个节目,0,75,1,6740203506986588700
0,pop, 为周深每期追这个节目,0,79,1,6740236034367794799
0,,丞丞丞丞丞丞,0,79,0,6740240999034401552
0,, 来了来了,0,76,0,6740487171213864430
0,,来了来了,5,61,5,6739868179192362305
0,,来啦！,1,60,0,6739868310282115291
0,,第一,0,60,0,6739870918609762522
0,,好厉害,0,61,2,6739872111029056331
0,,呵律师,0,61,1,6739888501282764111
0,,厉害,2,64,0,6739890022263222794
0,易安♡.,徐律好好看啊！！！,5,63,3,6739909888529954192
0,,哈哈哈哈哈呵律师,0,63,6,6739972550790981024
0,,来了,0,61,1,6739931059589411192
0,,准点来啦！,0,63,2,6739870897668561560
0,,干饭鹅 : 好好说话,4,62,5,6739871257548234054
0,x_, ff,0,63,0,6740293806194194985
0,,被凡尔赛呛到了,0,62,4,6740418331658405491
0,,郭律：我裂开了,0,61,2,6740990671973791436
0,,丞丞子,0,64,0,6743541339506898329
0,,啦啦啦,6,64,0,6745865863645612752
0,,第一,3,88,0,6739871254348016444
0,⿻澜⿴,干饭鹅 : 詹秋怡 我来了 我爱你,5,85,27,6739874110924898443
0,,秋怡秋怡,0,85,2,6739889553047800901
0,,所以辉哥被淘汰了？,0,88,7,6739897610803888058
